20200102,300805.SZ,文化传媒,电声股份,30.11,10.01,683701152.0,,1274556300.0,12743455300.0,55.54,14870214930.0,111306,145530,3,4/5,2.0,U
20200102,300807.SZ,专用设备,天迈科技,60.04,10.0,7767134.0,,1020680000.0,4073774040.0,0.76,256540953360.0,92503,92503,0,10/10,10.0,U
20200102,300811.SZ,电子元件,铂科新材,45.69,9.99,705544.0,,657936000.0,2631744000.0,0.11,54666166020.0,92503,92503,0,3/3,3.0,U
20200102,600026.SH,港口水运,中远海能,6.93,8.62,470963712.0,,18960707726.73,27941987747.52,2.54,,141825,,2,0/0,,Z
20200102,600053.SH,多元金融,九鼎投资,27.97,9.99,25780760.0,,12126136176.0,12126136176.0,0.21,74553223870.0,92503,92503,0,3/3,3.0,U
20200102,600095.SH,房地产,哈高科,10.8,9.98,22411609.0,,3901646502.0,3901646534.4,0.57,95580550800.0,92503,92503,0,2/2,2.0,U
20200102,600223.SH,房地产,鲁商发展,9.27,9.96,21091660.0,,9278973360.0,9278973360.0,0.23,83082745800.0,92503,92503,0,5/9,3.0,U
20200102,600235.SH,造纸印刷,民丰特纸,6.04,4.14,488549488.0,,2121852000.0,2121852000.0,22.56,,92511,,3,2/3,,Z
20200102,600242.SH,软件服务,中昌数据,8.66,10.04,332276800.0,,3573468453.34,3954719939.2,9.66,53358988360.0,103543,103543,0,2/4,1.0,U
20200102,600313.SH,农牧饲渔,农发种业,3.1,9.93,211376162.0,,3160131031.7,3354815833.6,6.98,29099582200.0,132201,132201,0,1/1,1.0,U
20200102,600358.SH,旅游酒店,国旅联合,4.62,10.0,34934163.0,,2332807369.2,2332807350.72,1.51,20600312040.0,93226,93226,0,1/1,1.0,U
20200102,600513.SH,医药制造,联环药业,8.57,10.01,323890416.0,,2446360233.9,2469063072.32,13.94,67666560360.0,134809,134809,0,2/2,2.0,U
20200102,600599.SH,多元金融,熊猫金控,11.57,9.98,93056695.0,,1920620000.0,1920620000.0,4.92,21138783380.0,93858,93858,0,1/1,1.0,U
